company,source,author,title,description,url,published_at,content,cleaned_content,date,vader_sentiment_label,vader_sentiment_score,finbert_sentiment_label,finbert_sentiment_score
JPMorgan Chase,ETF Daily News,MarketBeat News,"Cornercap Investment Counsel Inc. Sells 5,994 Shares of Metropolitan Bank Holding Corp. (NYSE:MCB)","Cornercap Investment Counsel Inc. lowered its position in shares of Metropolitan Bank Holding Corp. (NYSE:MCB – Free Report) by 56.2% during the third quarter, according to its most recent filing with the Securities & Exchange Commission. The fund owned 4,679…",https://www.etfdailynews.com/2024/11/19/cornercap-investment-counsel-inc-sells-5994-shares-of-metropolitan-bank-holding-corp-nysemcb/,2024-11-19 09:58:51+00:00,"Cornercap Investment Counsel Inc. lowered its position in shares of Metropolitan Bank Holding Corp. (NYSE:MCB – Free Report) by 56.2% during the third quarter, according to its most recent filing wit… [+4882 chars]",cornercap investment counsel inc lowered position shares metropolitan bank holding corp nyse mcb free report third quarter according recent filing wit chars,2024-11-19,positive,0.6124,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,CIBC Asset Management Inc Invests $3.59 Million in Smurfit Westrock Ltd (NYSE:SW),"CIBC Asset Management Inc purchased a new stake in shares of Smurfit Westrock Ltd (NYSE:SW – Free Report) during the third quarter, HoldingsChannel.com reports. The institutional investor purchased 72,654 shares of the company’s stock, valued at approximately…",https://www.etfdailynews.com/2024/11/19/cibc-asset-management-inc-invests-3-59-million-in-smurfit-westrock-ltd-nysesw/,2024-11-19 09:57:02+00:00,"CIBC Asset Management Inc purchased a new stake in shares of Smurfit Westrock Ltd (NYSE:SW – Free Report) during the third quarter, HoldingsChannel.com reports. The institutional investor purchased 7… [+4001 chars]",cibc asset management inc purchased new stake shares smurfit westrock ltd nyse sw free report third quarter holdingschannel com reports institutional investor purchased chars,2024-11-19,positive,0.7906,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,"CIBC Asset Management Inc Buys 2,423 Shares of T. Rowe Price Group, Inc. (NASDAQ:TROW)","CIBC Asset Management Inc increased its stake in T. Rowe Price Group, Inc. (NASDAQ:TROW – Free Report) by 6.8% during the 3rd quarter, HoldingsChannel reports. The institutional investor owned 38,064 shares of the asset manager’s stock after acquiring an addi…",https://www.etfdailynews.com/2024/11/19/cibc-asset-management-inc-buys-2423-shares-of-t-rowe-price-group-inc-nasdaqtrow/,2024-11-19 09:57:01+00:00,"CIBC Asset Management Inc increased its stake in T. Rowe Price Group, Inc. (NASDAQ:TROW – Free Report) by 6.8% during the 3rd quarter, HoldingsChannel reports. The institutional investor owned 38,064… [+6239 chars]",cibc asset management inc increased stake rowe price group inc nasdaq trow free report rd quarter holdingschannel reports institutional investor owned chars,2024-11-19,positive,0.7845,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,"CIBC Asset Management Inc Purchases 2,299 Shares of The Estée Lauder Companies Inc. (NYSE:EL)","CIBC Asset Management Inc grew its position in shares of The Estée Lauder Companies Inc. (NYSE:EL – Free Report) by 6.3% during the third quarter, Holdings Channel reports. The institutional investor owned 38,953 shares of the company’s stock after purchasing…",https://www.etfdailynews.com/2024/11/19/cibc-asset-management-inc-purchases-2299-shares-of-the-estee-lauder-companies-inc-nyseel/,2024-11-19 09:56:59+00:00,"CIBC Asset Management Inc grew its position in shares of The Estée Lauder Companies Inc. (NYSE:EL – Free Report) by 6.3% during the third quarter, Holdings Channel reports. The institutional investor… [+6087 chars]",cibc asset management inc grew position shares estée lauder companies inc nyse el free report third quarter holdings channel reports institutional investor chars,2024-11-19,positive,0.7906,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,"PayPal Holdings, Inc. (NASDAQ:PYPL) Shares Acquired by OneDigital Investment Advisors LLC","OneDigital Investment Advisors LLC increased its stake in shares of PayPal Holdings, Inc. (NASDAQ:PYPL – Free Report) by 12.6% during the 3rd quarter, according to the company in its most recent Form 13F filing with the Securities & Exchange Commission. The f…",https://www.etfdailynews.com/2024/11/19/paypal-holdings-inc-nasdaqpypl-shares-acquired-by-onedigital-investment-advisors-llc/,2024-11-19 09:53:08+00:00,"OneDigital Investment Advisors LLC increased its stake in shares of PayPal Holdings, Inc. (NASDAQ:PYPL – Free Report) by 12.6% during the 3rd quarter, according to the company in its most recent Form… [+5375 chars]",onedigital investment advisors llc increased stake shares paypal holdings inc nasdaq pypl free report rd quarter according company recent form chars,2024-11-19,positive,0.765,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,Booz Allen Hamilton Holding Co. (NYSE:BAH) Shares Purchased by Metis Global Partners LLC,"Metis Global Partners LLC raised its holdings in Booz Allen Hamilton Holding Co. (NYSE:BAH – Free Report) by 7.1% during the third quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The inst…",https://www.etfdailynews.com/2024/11/19/booz-allen-hamilton-holding-co-nysebah-shares-purchased-by-metis-global-partners-llc/,2024-11-19 09:53:06+00:00,"Metis Global Partners LLC raised its holdings in Booz Allen Hamilton Holding Co. (NYSE:BAH – Free Report) by 7.1% during the third quarter, according to the company in its most recent Form 13F filing… [+5622 chars]",metis global partners llc raised holdings booz allen hamilton holding co nyse bah free report third quarter according company recent form filing chars,2024-11-19,positive,0.5106,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,OneDigital Investment Advisors LLC Has $1.01 Million Stake in The Sherwin-Williams Company (NYSE:SHW),"OneDigital Investment Advisors LLC grew its stake in The Sherwin-Williams Company (NYSE:SHW – Free Report) by 16.2% during the third quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The institutional inv…",https://www.etfdailynews.com/2024/11/19/onedigital-investment-advisors-llc-has-1-01-million-stake-in-the-sherwin-williams-company-nyseshw/,2024-11-19 09:53:05+00:00,"OneDigital Investment Advisors LLC grew its stake in The Sherwin-Williams Company (NYSE:SHW – Free Report) by 16.2% during the third quarter, according to the company in its most recent filing with t… [+6111 chars]",onedigital investment advisors llc grew stake sherwin williams company nyse shw free report third quarter according company recent filing chars,2024-11-19,positive,0.5106,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,OneDigital Investment Advisors LLC Has $1.18 Million Stock Holdings in Keurig Dr Pepper Inc. (NASDAQ:KDP),"OneDigital Investment Advisors LLC decreased its position in Keurig Dr Pepper Inc. (NASDAQ:KDP – Free Report) by 12.6% in the 3rd quarter, according to its most recent filing with the Securities & Exchange Commission. The firm owned 31,358 shares of the compa…",https://www.etfdailynews.com/2024/11/19/onedigital-investment-advisors-llc-has-1-18-million-stock-holdings-in-keurig-dr-pepper-inc-nasdaqkdp/,2024-11-19 09:53:05+00:00,"OneDigital Investment Advisors LLC decreased its position in Keurig Dr Pepper Inc. (NASDAQ:KDP – Free Report) by 12.6% in the 3rd quarter, according to its most recent filing with the Securities &amp… [+5810 chars]",onedigital investment advisors llc decreased position keurig dr pepper inc nasdaq kdp free report rd quarter according recent filing securities amp chars,2024-11-19,positive,0.6705,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,"MercadoLibre, Inc. (NASDAQ:MELI) Shares Acquired by OneDigital Investment Advisors LLC","OneDigital Investment Advisors LLC increased its position in MercadoLibre, Inc. (NASDAQ:MELI – Free Report) by 19.7% in the 3rd quarter, according to its most recent filing with the SEC. The fund owned 572 shares of the company’s stock after purchasing an add…",https://www.etfdailynews.com/2024/11/19/mercadolibre-inc-nasdaqmeli-shares-acquired-by-onedigital-investment-advisors-llc/,2024-11-19 09:53:04+00:00,"OneDigital Investment Advisors LLC increased its position in MercadoLibre, Inc. (NASDAQ:MELI – Free Report) by 19.7% in the 3rd quarter, according to its most recent filing with the SEC. The fund own… [+4609 chars]",onedigital investment advisors llc increased position mercadolibre inc nasdaq meli free report rd quarter according recent filing sec fund chars,2024-11-19,positive,0.6597,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,Metis Global Partners LLC Cuts Stock Holdings in Jabil Inc. (NYSE:JBL),"Metis Global Partners LLC lessened its holdings in Jabil Inc. (NYSE:JBL – Free Report) by 4.0% during the third quarter, Holdings Channel.com reports. The firm owned 3,647 shares of the technology company’s stock after selling 151 shares during the quarter. M…",https://www.etfdailynews.com/2024/11/19/metis-global-partners-llc-cuts-stock-holdings-in-jabil-inc-nysejbl/,2024-11-19 09:51:14+00:00,"Metis Global Partners LLC lessened its holdings in Jabil Inc. (NYSE:JBL – Free Report) by 4.0% during the third quarter, Holdings Channel.com reports. The firm owned 3,647 shares of the technology co… [+5739 chars]",metis global partners llc lessened holdings jabil inc nyse jbl free report third quarter holdings channel com reports firm owned shares technology co chars,2024-11-19,positive,0.6705,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,Generac Holdings Inc. (NYSE:GNRC) Stock Holdings Increased by Huntington National Bank,"Huntington National Bank boosted its stake in shares of Generac Holdings Inc. (NYSE:GNRC – Free Report) by 1,145.7% during the third quarter, according to its most recent disclosure with the SEC. The institutional investor owned 436 shares of the technology c…",https://www.etfdailynews.com/2024/11/19/generac-holdings-inc-nysegnrc-stock-holdings-increased-by-huntington-national-bank/,2024-11-19 09:51:13+00:00,"Huntington National Bank boosted its stake in shares of Generac Holdings Inc. (NYSE:GNRC – Free Report) by 1,145.7% during the third quarter, according to its most recent disclosure with the SEC. The… [+5988 chars]",huntington national bank boosted stake shares generac holdings inc nyse gnrc free report third quarter according recent disclosure sec chars,2024-11-19,positive,0.7906,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,FMC Co. (NYSE:FMC) Shares Purchased by Huntington National Bank,"Huntington National Bank raised its position in FMC Co. (NYSE:FMC – Free Report) by 56.1% in the 3rd quarter, Holdings Channel reports. The fund owned 1,308 shares of the basic materials company’s stock after purchasing an additional 470 shares during the per…",https://www.etfdailynews.com/2024/11/19/fmc-co-nysefmc-shares-purchased-by-huntington-national-bank/,2024-11-19 09:51:12+00:00,"Huntington National Bank raised its position in FMC Co. (NYSE:FMC – Free Report) by 56.1% in the 3rd quarter, Holdings Channel reports. The fund owned 1,308 shares of the basic materials company’s st… [+5265 chars]",huntington national bank raised position fmc co nyse fmc free report rd quarter holdings channel reports fund owned shares basic materials company st chars,2024-11-19,positive,0.6705,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,Huntington National Bank Purchases 240 Shares of Janus Henderson Group plc (NYSE:JHG),"Huntington National Bank boosted its position in Janus Henderson Group plc (NYSE:JHG – Free Report) by 24.5% in the 3rd quarter, Holdings Channel reports. The firm owned 1,219 shares of the company’s stock after buying an additional 240 shares during the quar…",https://www.etfdailynews.com/2024/11/19/huntington-national-bank-purchases-240-shares-of-janus-henderson-group-plc-nysejhg/,2024-11-19 09:51:12+00:00,"Huntington National Bank boosted its position in Janus Henderson Group plc (NYSE:JHG – Free Report) by 24.5% in the 3rd quarter, Holdings Channel reports. The firm owned 1,219 shares of the company’s… [+5877 chars]",huntington national bank boosted position janus henderson group plc nyse jhg free report rd quarter holdings channel reports firm owned shares company chars,2024-11-19,positive,0.7906,neutral,0.0
JPMorgan Chase,ETF Daily News,MarketBeat News,Brookfield Asset Management Ltd. (NYSE:BAM) Shares Sold by Metis Global Partners LLC,"Metis Global Partners LLC lowered its stake in shares of Brookfield Asset Management Ltd. (NYSE:BAM – Free Report) (TSE:BAM.A) by 5.6% in the third quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). …",https://www.etfdailynews.com/2024/11/19/brookfield-asset-management-ltd-nysebam-shares-sold-by-metis-global-partners-llc/,2024-11-19 09:51:12+00:00,"Metis Global Partners LLC lowered its stake in shares of Brookfield Asset Management Ltd. (NYSE:BAM – Free Report) (TSE:BAM.A) by 5.6% in the third quarter, according to the company in its most recen… [+5349 chars]",metis global partners llc lowered stake shares brookfield asset management ltd nyse bam free report tse bam third quarter according company recen chars,2024-11-19,positive,0.7579,neutral,0.0
